loan_id,customer_id,loan_amount,term_days,disbursement_date,interest_rate,repayment_schedule,customer_age,customer_gender,customer_region,employment_type,monthly_income,num_dependents,credit_score,previous_loans,previous_defaults,avg_days_late_prev,device_type,channel,debt_to_income,is_default_90d
LN101923,CUST201923,9784.4,60,02-07-2024 23:12,20.1,monthly,39,female,south,self_employed,18461.04,1,696.0717675,2,1,0.5,android,app,0.53,0
LN101470,CUST201470,8312.7,180,11-03-2025 07:26,15.04,biweekly,37,male,north,salaried,10951.34,0,,1,1,1.3,android,app,0.759,0
LN107934,CUST201934,9131.83,30,15-07-2025 23:21,16.81,monthly,18,male,east,salaried,41534.11,1,586.6971813,3,1,8.4,ios,app,0.22,0
LN107407,CUST201407,16979.35,30,11-11-2024 09:01,15.7,weekly,28,female,west,informal,14922.18,1,702.4428843,3,0,5.6,android,agent,1.138,0
LN102406,CUST202406,12226.73,60,12-10-2024 05:01,12.82,weekly,34,male,east,salaried,120620.89,1,597.343047,3,0,1.1,android,app,0.101,0
LN101142,CUST201142,6953.54,60,17-06-2024 13:40,17.32,monthly,37,male,west,self_employed,17820.88,0,790.6615052,0,0,,android,branch,0.39,1
LN101747,CUST201747,7094.93,30,25-02-2025 22:12,15.6,monthly,27,female,west,self_employed,12980.7,0,565.4100138,3,0,0.5,android,agent,0.547,0
LN105709,CUST205709,9707.72,60,14-01-2025 03:15,19.4,weekly,32,male,central,salaried,57140.85,1,,4,1,7.9,ios,app,0.17,0
LN104975,CUST204975,2600.23,90,29-03-2024 11:20,16.14,biweekly,24,male,central,salaried,20315.56,0,604.3699609,1,1,4.6,android,agent,0.128,1
LN107300,CUST201300,5406.97,120,26-04-2024 10:29,20.92,biweekly,41,female,west,salaried,46405.72,0,573.3182082,4,0,4.7,android,app,0.117,0
LN108148,CUST202148,11098.86,60,28-07-2024 03:37,25.49,monthly,31,male,north,informal,92148.44,1,558.5166485,1,0,2.5,android,agent,0.12,0
LN102833,CUST202833,1988.4,180,10-04-2025 17:54,12.25,monthly,23,female,east,salaried,18692.98,2,624.9846965,2,1,19.7,android,app,0.106,0
LN103131,CUST203131,2467.74,120,05-09-2025 03:08,17.23,monthly,52,female,north,informal,13718.16,0,679.141843,2,0,4.8,android,app,0.18,0
LN101310,CUST201310,7516.89,90,18-10-2024 14:19,20.67,monthly,35,female,east,salaried,,2,636.5848588,5,1,5.6,android,app,1.384,0
LN108650,CUST202650,4042.63,180,27-10-2024 03:18,18.76,monthly,30,male,central,salaried,10314.53,1,569.827153,1,1,23.3,ios,branch,0.392,0
LN106774,CUST200774,1733.84,180,18-08-2024 22:21,15.12,monthly,27,female,north,unemployed,30397.31,0,560.1319484,0,0,,android,app,0.057,0
LN106756,CUST200756,8992.49,30,28-04-2024 02:26,22.96,biweekly,47,female,south,self_employed,8089.54,2,647.4687645,1,0,0.5,android,app,1.111,0
LN100620,CUST200620,3947.97,60,30-07-2025 22:02,14.23,monthly,26,male,central,salaried,30022.84,2,594.499481,1,0,9,web,app,0.131,0
LN102701,CUST202701,17884.18,180,07-09-2025 04:31,20.26,monthly,29,female,east,salaried,17475.87,0,,1,0,8.4,ios,agent,1.023,0
LN102199,CUST202199,7227.18,30,15-04-2024 15:42,11.46,biweekly,22,male,south,unemployed,15088.4,3,628.110818,0,0,,android,app,0.479,0
LN106196,CUST200196,2892.75,90,03-06-2024 00:25,16.73,biweekly,43,female,west,unemployed,5348.97,1,744.6397792,2,1,13.7,ios,app,0.541,1
LN108824,CUST202824,7481.71,90,11-03-2024 14:38,9.3,monthly,29,male,north,salaried,145219.51,0,589.6098406,2,0,14.9,android,app,0.052,0
LN101046,CUST201046,9127.28,30,16-04-2024 10:38,16.82,monthly,28,male,east,informal,9356.15,2,773.5930904,1,0,0.8,android,branch,0.975,0
LN105768,CUST205768,2754.94,120,06-11-2023 17:17,19.08,monthly,35,male,south,salaried,10134.92,3,673.1584997,1,0,10.6,android,app,0.272,1
LN109947,CUST203947,8664.75,90,15-06-2025 00:03,9.24,weekly,38,female,north,self_employed,9782.91,1,543.3084275,2,0,15.2,android,branch,0.886,0
LN109019,CUST203019,6724.01,90,31-01-2024 11:54,18.88,biweekly,18,male,north,salaried,8863.09,2,667.9813563,2,1,10.2,android,app,0.759,1
LN100743,CUST200743,8449.49,120,07-10-2023 02:24,11.78,weekly,43,female,central,informal,22564.56,0,522.4473348,4,0,,android,branch,0.374,0
LN100222,CUST200222,6073.92,30,17-05-2025 02:27,21.36,monthly,39,male,south,salaried,22017.69,0,,0,0,,ios,agent,0.276,0
LN103149,CUST203149,4386.4,30,27-08-2024 01:45,20.01,monthly,52,male,north,self_employed,27467.73,0,554.914092,4,0,,android,branch,0.16,0
LN100625,CUST200625,11906.4,180,02-02-2024 09:51,22.66,monthly,45,male,north,salaried,11026.82,1,,2,0,10.6,web,app,1.08,0
LN109334,CUST203334,4546.64,120,18-06-2024 10:10,19.72,monthly,32,female,east,salaried,2495.27,2,,1,1,1.2,android,app,1.821,0
LN107566,CUST201566,2085.6,60,17-04-2024 06:27,25.82,monthly,41,male,north,informal,7205.8,1,504.7879801,0,0,,ios,app,0.289,0
LN104582,CUST204582,7750.54,60,25-09-2024 23:33,25.29,monthly,45,female,north,self_employed,,2,,1,0,11.1,android,app,0.503,0
LN105711,CUST205711,14528.74,60,20-11-2023 12:06,22.34,monthly,43,female,central,informal,10895.06,0,,1,0,4.4,android,agent,1.333,0
LN103284,CUST203284,6940.13,90,31-10-2024 23:42,19.27,monthly,34,female,south,salaried,6260.24,4,,1,0,2.2,android,app,1.108,0
LN107585,CUST201585,4851.05,90,22-09-2024 08:26,20.92,monthly,24,female,south,salaried,6771.98,1,719.2258429,1,0,1.3,ios,app,0.716,0
LN109646,CUST203646,2421.24,180,23-12-2023 16:16,21.49,monthly,39,female,south,informal,49163.63,3,817.9212605,2,0,25.5,android,agent,0.049,0
LN101530,CUST201530,5993.61,90,13-05-2024 19:22,15.73,weekly,24,female,north,informal,2127.04,0,,6,2,1.9,ios,app,2.816,0
LN109685,CUST203685,10443.25,60,18-05-2024 03:23,13.02,monthly,22,female,south,informal,55094.96,1,590.3223459,2,0,6.7,android,app,0.19,1
LN100353,CUST200353,2803.14,30,03-08-2025 07:29,15.66,monthly,27,female,east,self_employed,20362.36,1,648.0622267,4,0,5.4,android,app,0.138,0
LN102474,CUST202474,9401.29,90,03-04-2025 04:52,18.06,weekly,38,male,south,salaried,72908.55,2,,0,0,,android,branch,0.129,0
LN108013,CUST202013,41583.98,90,25-03-2024 07:11,18.53,biweekly,43,male,central,salaried,45824.17,1,761.7900794,1,0,34.4,android,agent,0.907,0
LN106475,CUST200475,22536.18,180,15-10-2024 01:14,22.1,monthly,44,female,east,informal,30809.38,2,602.485235,0,0,,android,app,0.731,0
LN106449,CUST200449,2742.31,30,31-05-2024 14:01,17.71,weekly,36,female,south,salaried,,1,750.6335547,1,0,21.6,web,app,0.077,1
LN100239,CUST200239,3593.81,30,15-09-2024 21:00,23.66,weekly,31,female,east,salaried,11196.23,0,554.6988922,4,1,6.9,android,app,0.321,1
LN102625,CUST202625,12730.99,30,01-08-2024 06:33,22.22,monthly,38,male,south,informal,17030.46,0,608.6510559,0,0,,android,app,0.747,0
LN109786,CUST203786,4922.06,30,09-06-2024 02:27,27.52,monthly,50,female,south,salaried,18230.31,1,,3,1,2.9,android,app,0.27,0
LN107198,CUST201198,12897.91,60,26-01-2025 01:14,13.37,weekly,39,female,north,salaried,31157.43,1,609.9317474,1,0,1,ios,agent,0.414,0
LN107692,CUST201692,20160.08,90,16-08-2025 10:32,16.24,monthly,32,female,east,self_employed,16956.86,1,694.0889143,1,0,1.1,web,agent,1.189,0
LN102997,CUST202997,10396.64,30,20-10-2024 07:05,15.52,biweekly,29,female,south,salaried,66076.95,0,592.8412103,2,0,6.1,android,branch,0.157,0
LN106440,CUST200440,13600.41,60,13-06-2024 17:30,13.41,monthly,29,male,central,informal,10194.61,2,,0,0,,ios,app,1.334,0
LN104562,CUST204562,2129.71,30,10-08-2024 03:55,15.87,monthly,46,male,north,salaried,51771.73,3,,3,0,0.1,android,app,0.041,0
LN108614,CUST202614,5061.27,60,27-06-2025 01:21,17.72,weekly,47,male,east,self_employed,47066.83,3,659.8048519,3,0,9.7,web,app,0.108,0
LN101479,CUST201479,2918.73,120,03-03-2024 19:53,15.81,weekly,31,female,south,informal,6135.5,2,648.680789,1,0,3.6,ios,agent,0.476,0
LN101018,CUST201018,2490.79,30,24-02-2024 23:37,14.98,weekly,26,female,central,salaried,12189.19,1,,0,0,,ios,agent,0.204,0
LN103094,CUST203094,3764.17,30,12-11-2024 08:36,15.9,biweekly,46,male,south,salaried,52194.02,0,,3,0,2.7,android,app,0.072,0
LN106182,CUST200182,17273.65,30,21-09-2025 08:33,12.76,biweekly,23,male,south,salaried,22296.15,0,,1,0,6.8,ios,app,0.775,0
LN104960,CUST204960,13956.43,30,21-02-2025 02:48,22.05,biweekly,29,female,central,informal,14765.3,2,650.6829389,1,0,,ios,agent,0.945,0
LN108492,CUST202492,5007.08,90,02-04-2024 20:59,22.27,monthly,22,female,north,salaried,19648.24,3,,1,0,2.7,web,app,0.255,0
LN101103,CUST201103,8566.57,180,26-04-2025 12:07,13.42,weekly,32,female,central,salaried,62992.12,1,526.6008648,1,0,,android,app,0.136,1
LN106081,CUST200081,6035.81,60,05-09-2024 05:18,23.53,weekly,32,female,north,salaried,37322.11,1,,1,0,10.2,android,agent,0.162,0
LN109525,CUST203525,3680.57,30,15-09-2025 10:31,9.63,monthly,59,female,east,self_employed,16703.71,0,690.9086477,3,0,0.2,android,agent,0.22,0
LN105190,CUST205190,5225.21,90,12-02-2024 08:36,18.54,weekly,27,female,west,informal,21646.85,1,762.1174816,3,0,12.1,android,branch,0.241,0
LN104181,CUST204181,2502.49,60,19-10-2023 18:20,15.47,weekly,32,female,west,salaried,41302.67,0,,3,0,16.4,ios,app,0.061,0
LN104467,CUST204467,5305.82,30,06-01-2024 11:08,22.74,biweekly,38,male,south,salaried,13615.54,1,654.2197117,1,0,0.5,android,branch,0.39,0
LN101626,CUST201626,14087.2,30,09-02-2025 13:04,21.13,monthly,33,female,east,unemployed,32266.06,0,526.5467305,2,0,20.3,android,app,0.437,0
LN106717,CUST200717,2559.24,90,27-09-2025 00:59,22.75,monthly,28,female,south,salaried,25402.4,0,616.7187741,1,0,,web,agent,0.101,1
LN103798,CUST203798,3375.3,120,13-10-2023 21:34,17.21,monthly,39,male,south,salaried,25283.69,3,661.2332757,1,0,1.6,android,branch,0.133,0
LN103053,CUST203053,7210.88,30,10-07-2024 02:56,21.52,biweekly,38,male,east,self_employed,45045.44,1,704.0582872,2,0,4.8,android,app,0.16,0
LN102867,CUST202867,5025.08,180,08-10-2024 09:57,19.54,monthly,59,female,north,informal,30050.64,1,528.2261057,0,0,,ios,agent,0.167,0
LN101432,CUST201432,11201.37,90,07-04-2025 12:18,21.12,monthly,41,male,east,salaried,10053.6,1,,4,0,3.3,android,agent,1.114,0
LN107983,CUST201983,12354.17,60,20-08-2024 07:53,24.08,monthly,35,female,south,informal,12285.78,1,,2,0,,web,branch,1.005,0
LN109346,CUST203346,1726.78,90,22-12-2024 11:45,13.27,monthly,36,female,south,salaried,12731.18,1,,1,0,4.5,web,app,0.136,0
LN109419,CUST203419,16952.11,30,26-10-2024 16:09,20.15,weekly,39,male,east,self_employed,26320.98,1,758.1471118,2,0,5.5,android,app,0.644,0
LN104076,CUST204076,7016.68,90,02-05-2025 14:43,23.31,weekly,27,female,west,self_employed,25218.29,0,615.0030208,2,0,8.6,android,app,0.278,0
LN100217,CUST200217,6048.23,30,08-09-2024 04:01,22.39,biweekly,38,male,north,informal,20754.61,2,,3,0,4.7,android,app,0.291,0
LN103555,CUST203555,5058.89,90,29-08-2025 15:17,16.9,monthly,31,female,west,salaried,17482.56,0,,3,0,5.5,android,app,0.289,0
LN107936,CUST201936,17823.71,90,11-06-2024 02:15,20.26,biweekly,50,female,east,informal,6293.12,1,,2,0,6.1,ios,app,2.832,0
LN108421,CUST202421,5563.95,30,18-07-2025 03:51,14.97,monthly,43,female,west,salaried,36555.66,2,,0,0,,android,branch,0.152,1
LN101034,CUST201034,9429.6,60,21-09-2025 17:50,15.33,weekly,53,male,central,salaried,18733.06,2,736.8524951,1,0,4.5,android,app,0.503,0
LN103773,CUST203773,2271.82,90,19-12-2023 15:13,11.23,monthly,18,female,south,salaried,,3,671.7515447,2,0,15.8,android,app,0.16,0
LN104132,CUST204132,1696.81,90,21-02-2025 12:30,20,weekly,29,female,east,informal,15157.26,1,677.3767211,3,0,,android,agent,0.112,0
LN102335,CUST202335,7386.58,60,28-04-2025 01:30,10.91,monthly,41,female,central,self_employed,24231.96,2,545.0525107,1,0,1.8,android,branch,0.305,0
LN106492,CUST200492,12647.9,60,10-04-2025 09:59,18.35,weekly,60,other,south,unemployed,10790.41,2,,1,0,5.5,web,agent,1.172,0
LN101482,CUST201482,15331.53,60,03-01-2024 17:08,18.92,monthly,47,female,west,informal,20058.91,2,666.8196911,0,0,,ios,app,0.764,0
LN100906,CUST200906,6713.87,90,17-09-2024 05:23,20.73,biweekly,47,male,north,self_employed,20244.06,2,666.0705184,3,0,9.8,android,app,0.332,0
LN106088,CUST200088,2293.24,60,15-04-2024 09:59,16.52,biweekly,33,male,west,informal,44609.61,0,,3,0,9.3,android,app,0.051,0
LN106466,CUST200466,4728.84,180,10-11-2024 13:50,15.7,monthly,38,female,central,salaried,14938.42,1,677.9559004,0,0,,android,branch,0.317,0
LN105676,CUST205676,1080.34,60,13-07-2024 22:31,16.47,biweekly,45,female,west,salaried,9019.27,0,630.0075981,1,0,3.2,android,agent,0.12,0
LN102770,CUST202770,1898.69,90,11-07-2024 05:37,11.86,biweekly,25,female,south,informal,110573.88,0,,0,0,,ios,agent,0.017,0
LN101805,CUST201805,1632.68,90,20-08-2025 02:56,17.81,monthly,46,male,east,informal,8897.83,0,668.0096229,1,0,0.4,android,app,0.183,0
LN107374,CUST201374,3009.33,30,16-03-2024 03:19,21.71,monthly,31,other,west,informal,17282.55,2,454.9053446,0,0,,android,app,0.174,0
LN102114,CUST202114,8272.19,30,02-11-2023 08:43,16.55,biweekly,43,female,north,informal,71250.63,2,567.8750054,1,0,1.3,android,app,0.116,0
LN104534,CUST204534,4242.59,90,12-08-2025 06:16,7.66,weekly,23,male,central,salaried,34300.17,3,506.2019963,1,0,6.9,ios,app,0.124,0
LN102531,CUST202531,3763.75,90,23-03-2024 08:55,19.13,monthly,27,female,east,salaried,4212.89,3,587.0078168,2,0,1.6,android,app,0.893,0
LN108525,CUST202525,10592.43,90,19-11-2024 19:54,14.96,monthly,40,male,east,self_employed,28610.87,0,,0,0,,android,branch,0.37,0
LN103470,CUST203470,6290.19,30,21-02-2025 11:16,21.85,monthly,35,female,west,unemployed,8641.48,3,539.0519427,3,0,1.4,android,app,0.728,1
LN101402,CUST201402,5346.89,30,23-01-2025 06:05,11.02,monthly,32,female,north,salaried,25773.91,0,,1,0,1.1,android,app,0.207,0
LN100852,CUST200852,8817.55,90,29-06-2024 12:16,17.55,biweekly,25,female,south,salaried,23847.69,1,,0,0,,android,app,0.37,0
LN103082,CUST203082,2139.12,30,09-12-2024 20:37,17.59,weekly,33,male,east,self_employed,14057.33,1,736.5419644,4,0,0.7,ios,app,0.152,0
LN108024,CUST202024,9414.45,180,12-05-2025 00:06,13.63,biweekly,29,female,east,self_employed,9420.05,2,635.1896098,2,0,5.9,android,app,0.999,1
LN107565,CUST201565,1795.83,90,01-04-2024 01:03,16,biweekly,18,male,south,informal,33790.63,1,799.5162635,1,0,6.5,android,app,0.053,0
LN105529,CUST205529,4298.92,120,19-07-2025 08:33,21.89,monthly,30,female,east,salaried,105561.57,2,676.4674223,3,0,15.3,android,app,0.041,0
LN107854,CUST201854,3533.1,90,24-05-2024 23:18,22.48,monthly,42,female,south,salaried,37491.73,1,509.4793943,2,0,19,android,app,0.094,0
LN104932,CUST204932,5866.56,90,22-11-2023 11:58,14.93,monthly,22,female,west,self_employed,10240.65,0,,3,1,9.3,android,app,0.573,0
LN105159,CUST205159,8710.05,180,15-10-2023 03:05,23.74,monthly,38,female,north,informal,11143.42,2,706.709924,1,0,4.2,android,app,0.782,0
LN109715,CUST203715,3866.71,180,16-12-2023 07:15,17.38,biweekly,21,male,north,salaried,10435.05,0,789.5511521,3,0,,android,app,0.371,0
LN103846,CUST203846,9260.93,90,07-12-2023 19:41,11.89,monthly,41,male,east,salaried,32046.68,1,585.0836655,2,1,4.3,android,agent,0.289,0
LN106483,CUST200483,9265.19,120,27-05-2024 06:20,17.68,biweekly,34,male,north,self_employed,44867.61,2,,0,0,,android,app,0.206,0
LN100747,CUST200747,11253.31,90,25-10-2024 02:53,18.55,monthly,51,female,south,salaried,16259.3,2,,0,0,,ios,app,0.692,0
LN103034,CUST203034,5609.76,30,16-06-2024 10:18,21.18,weekly,37,female,east,informal,50328.97,0,619.2843292,1,0,4.5,android,app,0.111,0
LN100347,CUST200347,6084.2,90,21-11-2024 02:27,19.22,monthly,40,male,south,informal,20774.35,1,541.5430119,1,0,14.3,web,app,0.293,0
LN103351,CUST203351,3514.83,180,13-07-2024 07:32,22.14,monthly,35,female,south,salaried,28018.17,3,555.8415844,3,0,4.4,android,app,0.125,0
LN102864,CUST202864,8363.72,60,03-08-2024 23:35,20.38,monthly,30,male,north,salaried,25276.39,0,,2,0,10.3,android,branch,0.331,0
LN102167,CUST202167,7755.33,90,03-04-2024 17:31,15.13,weekly,31,male,north,salaried,19030.62,1,,0,0,,ios,app,0.407,0
LN106954,CUST200954,4281.41,30,13-06-2024 07:18,19.54,weekly,30,female,west,salaried,117484.14,0,,3,0,13.4,android,agent,0.036,0
LN106209,CUST200209,8454.98,180,21-07-2025 09:13,13.81,monthly,38,male,central,self_employed,38463.94,2,710.6044322,2,0,2.1,android,app,0.22,0
LN102777,CUST202777,3145.64,90,01-12-2023 17:28,22.59,weekly,18,female,east,informal,13896.93,0,,2,0,8.3,web,agent,0.226,0
LN101441,CUST201441,1310.5,180,14-04-2024 22:32,16.83,monthly,18,female,west,informal,72568.17,2,,2,0,2.5,ios,app,0.018,0
LN105657,CUST205657,7730.89,90,06-01-2025 00:57,16.53,monthly,58,male,east,salaried,4104.21,1,,0,0,,android,agent,1.883,0
LN109657,CUST203657,10646.09,30,21-07-2025 17:33,10.12,monthly,29,female,north,informal,31761.6,2,,1,0,2.6,android,app,0.335,0
LN103027,CUST203027,1738.1,90,02-11-2024 07:29,24.67,monthly,36,female,east,self_employed,20303.95,1,605.4389304,0,0,,android,branch,0.086,0
LN106117,CUST200117,14145.46,30,07-06-2025 23:04,19.33,monthly,34,female,west,salaried,157442.62,0,640.0442717,0,0,,web,agent,0.09,0
LN102483,CUST202483,9350.26,90,20-05-2024 11:08,21.87,monthly,18,female,central,salaried,14992.28,2,554.2648071,0,0,,ios,app,0.624,0
LN102882,CUST202882,3117.96,120,05-11-2024 19:25,14.96,monthly,37,female,north,salaried,158005.39,0,592.3134054,1,0,1.4,android,app,0.02,0
LN105561,CUST205561,17960.76,90,29-11-2024 03:58,15.03,monthly,28,male,south,salaried,31530.41,1,655.5565323,2,0,10.5,android,agent,0.57,0
LN100763,CUST200763,2990.71,90,30-08-2025 02:41,25.42,monthly,37,male,central,self_employed,3941.68,0,668.0950737,0,0,,android,app,0.759,0
LN106481,CUST200481,5574.96,60,09-05-2025 22:15,15.65,monthly,45,male,north,salaried,29652.05,4,,4,0,1.3,android,app,0.188,0
LN101616,CUST201616,5862.01,90,14-01-2024 10:21,15.76,monthly,30,male,east,self_employed,10718.48,0,519.7839157,3,0,5.5,android,app,0.547,0
LN101222,CUST201222,12814.45,120,24-09-2025 09:53,19.98,monthly,37,male,south,salaried,78519.95,1,,1,0,7.8,web,app,0.163,0
LN108664,CUST202664,11140.98,60,11-03-2024 17:01,18.78,biweekly,42,male,east,informal,20264.84,2,701.6932193,1,0,0.7,ios,app,0.55,0
LN106221,CUST200221,2205.49,120,08-10-2024 19:19,17.91,monthly,27,female,central,salaried,97334.77,1,663.1911314,1,0,1.8,android,app,0.023,0
LN101576,CUST201576,7978.87,90,17-10-2023 19:36,14.75,weekly,30,male,west,informal,30231.46,0,737.2994518,1,0,4.5,ios,app,0.264,0
LN109391,CUST203391,8906.07,30,21-09-2025 08:38,21.68,monthly,30,female,south,salaried,30510.22,0,634.7434399,1,0,4.5,android,app,0.292,0
LN106350,CUST200350,2120.71,120,09-03-2025 19:27,12.4,weekly,61,female,north,salaried,7058.74,2,,1,0,4.3,android,app,0.3,0
LN103782,CUST203782,2325.91,30,06-10-2023 12:15,16.11,monthly,40,male,west,salaried,39650.65,0,,1,0,17.5,web,app,0.059,0
LN104374,CUST204374,15866.12,90,12-12-2023 22:31,14.97,monthly,39,female,north,salaried,22516.54,2,567.7350534,2,0,4.4,web,app,0.705,0
LN100708,CUST200708,1982.29,90,11-12-2024 04:44,17.16,monthly,45,female,east,self_employed,138632.84,0,608.6052723,1,0,13.6,android,app,0.014,1
LN100509,CUST200509,5452.08,90,25-07-2025 08:48,16.14,monthly,43,other,north,informal,7686.29,1,,1,0,14.4,android,app,0.709,1
LN102954,CUST202954,1392.92,90,04-01-2025 16:11,18.53,monthly,51,female,east,informal,31833.28,0,506.6949465,1,0,1.8,android,branch,0.044,0
LN107537,CUST201537,11295.93,30,01-06-2025 00:13,10.38,biweekly,51,female,west,informal,3883.46,1,563.658264,3,1,4.5,android,branch,2.908,1
LN106338,CUST200338,16490.08,60,13-06-2025 16:51,13.66,weekly,19,female,west,salaried,18614.32,1,737.7557476,2,0,0.1,android,app,0.886,0
LN108922,CUST202922,15602.49,120,20-12-2024 19:02,12.76,monthly,18,female,north,self_employed,9939.47,0,707.0619017,0,0,,android,app,1.57,0
LN107063,CUST201063,7332.87,90,12-03-2025 00:58,18.59,monthly,37,male,south,self_employed,25032.16,0,653.9019866,1,0,7,android,app,0.293,0
LN107162,CUST201162,4465.37,60,21-05-2025 15:53,18.94,monthly,37,male,north,informal,,0,616.2848911,1,0,7.2,ios,app,0.331,0
LN107371,CUST201371,4342.58,30,25-07-2025 20:03,20.02,monthly,18,female,north,salaried,56561.56,0,661.9445081,1,0,,android,branch,0.077,0
LN106828,CUST200828,8495.1,90,07-10-2023 14:26,24.68,monthly,18,male,east,salaried,7201.14,2,672.5875912,3,0,,android,branch,1.18,1
LN103615,CUST203615,5132.25,30,23-12-2024 10:05,14.82,weekly,28,female,west,salaried,17513.54,1,,0,0,,ios,branch,0.293,0
LN104656,CUST204656,4004.39,30,31-03-2025 07:35,22.44,monthly,38,female,central,salaried,27056.07,1,650.6055261,3,0,11.4,android,agent,0.148,0
LN106975,CUST200975,6255.01,30,10-03-2024 04:09,11.52,monthly,45,male,south,salaried,18186.46,0,598.9628527,3,0,,android,agent,0.344,0
LN104350,CUST204350,3508.7,90,25-12-2024 01:45,15.58,monthly,24,male,east,unemployed,3863.47,1,713.82209,1,0,7.1,web,app,0.908,0
LN100711,CUST200711,5660.86,90,01-12-2023 05:20,15.91,biweekly,30,female,east,self_employed,45577.84,2,667.4623343,0,0,,android,app,0.124,0
LN106478,CUST200478,11206.06,90,04-02-2024 04:01,16.57,monthly,21,female,west,self_employed,6608.08,1,768.0832253,2,0,0.9,android,branch,1.696,0
LN109129,CUST203129,4242.74,120,03-11-2023 07:49,14.16,monthly,34,male,west,informal,19094.05,3,617.4024384,2,0,0,web,app,0.222,0
LN108204,CUST202204,4182.79,30,26-10-2024 20:21,15.87,monthly,35,male,north,salaried,43135.53,1,825.9726741,0,0,,android,branch,0.097,0
LN109203,CUST203203,6156.7,180,26-08-2024 07:13,15.24,weekly,34,male,north,self_employed,24104.48,0,,2,0,11.1,android,app,0.255,0
LN100712,CUST200712,8191.7,30,01-02-2025 09:28,18.08,biweekly,51,male,south,self_employed,5204.43,1,830.2019019,0,0,,ios,app,1.574,0
